3785221,00:26:00,00:26:00,20800,35
3785221,00:27:00,00:27:00,20801,36
3785221,00:27:00,00:27:00,20802,37
3785221,00:28:00,00:28:00,20803,38
3785221,00:28:00,00:28:00,20925,39
3785221,00:29:00,00:29:00,20804,40
3785221,00:30:00,00:30:00,20731,42
3785221,00:31:00,00:31:00,20732,43
3785221,00:32:00,00:32:00,20642,44
3785221,00:34:00,00:34:00,20643,45
3785221,00:35:00,00:35:00,20645,46
3785221,00:36:00,00:36:00,20646,47
3785221,00:38:00,00:38:00,31140,48
3785221,00:39:00,00:39:00,283,49
3783331,12:42:00,12:42:00,21962,1
3783331,12:43:00,12:43:00,22335,2
3783331,12:44:00,12:44:00,22336,3
3783331,12:44:00,12:44:00,326,4
3783331,12:45:00,12:45:00,22337,5
3783331,12:45:00,12:45:00,1107,6
3783331,12:46:00,12:46:00,23039,7
3783331,12:47:00,12:47:00,22481,8
3783331,12:47:00,12:47:00,22482,9
3783331,12:48:00,12:48:00,22483,10
3783331,12:49:00,12:49:00,22484,11
3783331,12:50:00,12:50:00,22486,12
3783331,12:50:00,12:50:00,22487,13
3783331,12:51:00,12:51:00,22488,14
3783331,12:53:00,12:53:00,8,15
3783331,12:53:00,12:53:00,22490,16
3783331,12:55:00,12:55:00,22493,17
3783331,12:55:00,12:55:00,22491,18
3783331,12:56:00,12:56:00,22494,19
3783331,12:56:00,12:56:00,22495,20
3783331,12:58:00,12:58:00,22498,21
3783331,12:58:00,12:58:00,22499,22
3783331,12:59:00,12:59:00,9,23
3783331,12:59:00,12:59:00,25867,24
3783331,13:00:00,13:00:00,22503,25
3783331,13:02:00,13:02:00,22509,26
3783331,13:03:00,13:03:00,22511,27
3783331,13:04:00,13:04:00,22512,28
3783331,13:05:00,13:05:00,22513,29
3783331,13:06:00,13:06:00,22515,30
3783331,13:07:00,13:07:00,22517,31
3783331,13:08:00,13:08:00,21200,32
3783331,13:08:00,13:08:00,22520,33
3783331,13:09:00,13:09:00,22521,34
3783331,13:09:00,13:09:00,22522,35
3783331,13:11:00,13:11:00,22524,36
3783331,13:13:00,13:13:00,22525,37
3783331,13:14:00,13:14:00,22526,41
3783331,13:15:00,13:15:00,22537,42
3783331,13:16:00,13:16:00,22538,43
3783331,13:16:00,13:16:00,25924,44
3783331,13:17:00,13:17:00,22539,46
3783331,13:17:00,13:17:00,30391,47
3783331,13:19:00,13:19:00,23056,50
3783331,13:20:00,13:20:00,30293,51
3783331,13:22:00,13:22:00,23059,66
3783331,13:23:00,13:23:00,329,67
3783331,13:23:00,13:23:00,23060,68
3783331,13:24:00,13:24:00,23061,69
3783331,13:24:00,13:24:00,25881,70
3783331,13:24:00,13:24:00,23062,71
3783331,13:25:00,13:25:00,23063,72
3783331,13:25:00,13:25:00,25883,73
3783331,13:26:00,13:26:00,23064,80
3783331,13:26:00,13:26:00,23065,81
3783331,13:28:00,13:28:00,23066,82
3783331,13:28:00,13:28:00,23067,83
3783331,13:29:00,13:29:00,23068,84
3783331,13:29:00,13:29:00,23070,85
3783331,13:30:00,13:30:00,25933,86
3783331,13:30:00,13:30:00,23071,87
3783331,13:31:00,13:31:00,30759,88
3783331,13:33:00,13:33:00,330,89
3783331,13:34:00,13:34:00,23080,90
3783331,13:40:00,13:40:00,30669,91
3783331,13:41:00,13:41:00,23083,92
3783331,13:41:00,13:41:00,23084,93
3783331,13:42:00,13:42:00,23085,94
3783331,13:43:00,13:43:00,23087,95
3783331,13:43:00,13:43:00,23089,96
3783331,13:44:00,13:44:00,23090,97
3783331,13:44:00,13:44:00,23092,98
3783331,13:45:00,13:45:00,23091,99
3783331,13:46:00,13:46:00,23093,100
3783331,13:46:00,13:46:00,331,101
3783331,13:47:00,13:47:00,23094,102
3783331,13:47:00,13:47:00,25945,103
