2, 419, Chestnut St & 60th St
2, 420, Chestnut St & 52nd St
2, 421, Chestnut St & 40th St
2, 428, 2nd St Station          
2, 432, Walnut St & 30th St - FS
2, 433, Walnut St & 40th St
2, 434, Walnut St & 52nd St
2, 435, Walnut St & 60th St    
2, 436, Walnut St & 61st St
2, 437, 61st St & Pine St Loop
2, 442, Limekiln Pk & Greenwood Av - FS 
2, 443, Cheltenham Av & Easton Rd
2, 444, Easton Rd & Keswick Av
2, 446, Easton Rd & Edgehill Rd 
2, 456, York Rd & Byberry Rd - FS
2, 460, Easton Rd & Edgehill Rd 
2, 462, Easton Rd & Keswick Av
2, 467, Oxford Av & Loney St
2, 469, Fox Chase Rd & Forrest Av - MBNS
2, 470, Old Welsh Rd Gloria Dei Towers
2, 471, Knowles Av & 2nd St Pk - MBNS
2, 476, Oxford Av & Loney St - FS
2, 477, Central Av & Cottman Av - MBNS
2, 478, Martins Mill Rd & Oxford Av
2, 481, Frankford Av & Girard Av 
2, 482, Cedar St & Lehigh Av 
2, 483, Aramingo Av & Castor Av 
2, 485, Richmond St & Orthodox St
2, 486, Torresdale Av & Bridge St
2, 487, Bridge St & Torresdale Av
2, 488, Orthodox St & Richmond St 
2, 489, Aramingo Av & Castor Av - FS
2, 491, Lehigh Av & Cedar St - FS
2, 493, Frankford Av & Girard Av 
2, 496, Chelten Av & Morris St - MBNS
2, 497, Chelten Av & Chew Av 
2, 499, Tabor Av & Levick St 
2, 500, Robbins St & Langdon St
2, 502, Torresdale Av & Bridge St 
2, 505, Bustleton Av & Magee Av
2, 507, Tabor Av & Levick St - FS
2, 511, Germantown Pk & Church Rd - MBNS
2, 513, Port Royal Av & Henry Av
2, 514, Henry Av & Summit Av
2, 515, 15th St & Market St
2, 516, Chestnut St & 44th St
2, 519, Henry Av & Summit Av
2, 520, Henry Av & Port Royal Av
2, 521, Ridge Pk & Church Rd
2, 523, Torresdale Av & Cottman Av Loop
2, 524, Rhawn St & Torresdale Av - FS 
